"","album_uri","album_name","album_img","album_release_date","album_release_year","base_album_name","base_album","num_albums","num_base_albums","album_rank"
"469","4LYCKraQJCoJrBvfRXUFXP","Only Built 4 Cuban Linx... Pt. II","https://i.scdn.co/image/dfbf63c6005d5aae7621d46ed388a00924e353fd","2009-09-07",2009-09-07,"only built 4 cuban linx... pt. ii",TRUE,1,1,9
"470","7ptasBIxZ2VVI4wgQlnzZC","Only Built For Cuban Linx, Part II","https://i.scdn.co/image/3dc61a8bcaa4f54eb539e5f5a46f86004c215243","2009-09-18",2009-09-18,"only built for cuban linx, part ii",TRUE,1,1,10
"471","7y9thaBm7wBPzsvcAWyWbH","Shaolin Vs. Wu-tang","https://i.scdn.co/image/f76997e77ea6bee5a39eead633f572c157808b3b","2011-01-01",2011-01-01,"shaolin vs. wu-tang",TRUE,1,1,11
"472","3N9IY9o0oOOWwj3zn6FjWK","Shaolin vs Wutang (iTunes Exclusive)","https://i.scdn.co/image/ae62fade61531f41e8579ee290acde063aa8942e","2011-03-08",2011-03-08,"shaolin vs wutang (itunes exclusive)",TRUE,1,1,12
"473","3LyXjF69HIKhRWARBEmF4U","Shaolin vs Wutang","https://i.scdn.co/image/ae62fade61531f41e8579ee290acde063aa8942e","2011-03-08",2011-03-08,"shaolin vs wutang",TRUE,1,1,13
"474","0YtdMGbDNqnSGMFb1QyvLy","Wu Victory","https://i.scdn.co/image/54e1ccc6c180beb0fa3b361557a3f3a112df630f","2012-08-17",2012-08-17,"wu victory",TRUE,1,1,14
"475","1lCxVzi6tCtuVlUDrPwSmO","The Tonite Show","https://i.scdn.co/image/479bb14808294e09ce8ad3dc3f13110015688fdd","2013-03-05",2013-03-05,"the tonite show",TRUE,1,1,15
"476","2xV9UrbdB1pdxNXo7CXbgu","F.I.L.A","https://i.scdn.co/image/dd0d39298e89db091e7ef0813439fb5588b9e37f","2015-04-27",2015-04-27,"f.i.l.a",TRUE,1,1,16
"477","1DjD44E7NIEiRrhuQbbv01","Fly International Luxurious Art","https://i.scdn.co/image/095d7353d8c8a34a538275db702353007d95bbb4","2015-04-28",2015-04-28,"fly international luxurious art",TRUE,1,1,17
"478","4kQCM7kzTEivQGquNEzkTl","The Wild","https://i.scdn.co/image/7e2d0ae40c66435d039963b9bc97644d628cc9bc","2017-03-24",2017-03-24,"the wild",TRUE,1,1,18
"479","12LLdfKDWQZecR1nvM4sCK","Rich Gang","https://i.scdn.co/image/8b858144171adad2442f4253819fa29dd0fdebf5","2013-01-01",2013-01-01,"rich gang",TRUE,2,1,1
"480","4Kg4MRg91XfDHbI6Sc0CWN","Run The Jewels","https://i.scdn.co/image/8c8e8b7514c5f9433927ff6a4892606de8e1ff85","2013-06-26",2013-06-26,"run the jewels",TRUE,1,1,1
"481","2ZyrfJY5s31jPFFxKrgKK1","Run the Jewels Instrumentals","https://i.scdn.co/image/6e49f6f76433d2d7712fba63181714484ffcf5ec","2014-04-25",2014-04-25,"run the jewels instrumentals",TRUE,1,1,2
"482","3jsGTpdRkOnbn8VhU9J4A7","Run the Jewels 2","https://i.scdn.co/image/a42709613cbd7f83f5eec2a24b4a57bdcb24b7b5","2014-12-19",2014-12-19,"run the jewels 2",TRUE,1,1,3
"483","4nmmSzq9V6UEn0j3KL6jSn","Meow The Jewels","https://i.scdn.co/image/3243b2672f9d2082b2ca6bd67d203b3cb6054fba","2015-10-02",2015-10-02,"meow the jewels",TRUE,1,1,4
"484","1BXpr3cjIipApKheeStyEL","Spotify Sessions","https://i.scdn.co/image/a38f55cff68399ba33feff4c526716d4b4b744dc","2016-05-26",2016-05-26,"spotify sessions",TRUE,1,1,5
"485","508kK3Kneu7yPgfIyVRUzB","Run The Jewels 3","https://i.scdn.co/image/a03a3687c887f99ee403877705bbacad66227408","2016-12-26",2016-12-26,"run the jewels 3",TRUE,2,1,6
"486","5QGtxFOTTr0Z4TyUQNVOKO","Setbacks","https://i.scdn.co/image/83bfdef1f03959324d0946962126b10937ce7984","2011-01-11",2011-01-11,"setbacks",TRUE,1,1,1
"487","6Xz8eKy8TeAyzwGr8QSOAS","Habits & Contradictions","https://i.scdn.co/image/3fca8180aaa370d8b005b9f7ecd9c0ffe96a09f1","2012-01-14",2012-01-14,"habits & contradictions",TRUE,1,1,2
"488","3WrybrSHu1vSZaQegAZTyn","Oxymoron","https://i.scdn.co/image/343051924e8ccfafa2b03bd1b2149b0131250ccb","2014-01-01",2014-01-01,"oxymoron",TRUE,2,1,3
"489","00kd9o0niodqy6no45HntZ","Schoolboy Q","https://i.scdn.co/image/0c0e59cfad6406b725d4440d903b4cad17c97da7","2014-09-15",2014-09-15,"schoolboy q",TRUE,1,1,4
"490","5SqCyY1YmSdD6H5SjQuDrn","Schoolboy Q 2","https://i.scdn.co/image/c9dabc55b2be3ef008486752c6e07e5c73f92eea","2015-04-06",2015-04-06,"schoolboy q 2",TRUE,1,1,5
"491","0YbpATCIng8Fz2JrfHmEf7","Blank Face LP","https://i.scdn.co/image/270693ec60b93642614230b8c51bb0ab07e47365","2016-07-08",2016-07-08,"blank face lp",TRUE,1,1,6
"492","5QGtxFOTTr0Z4TyUQNVOKO","Setbacks","https://i.scdn.co/image/83bfdef1f03959324d0946962126b10937ce7984","2011-01-11",2011-01-11,"setbacks",TRUE,1,1,1
"493","6Xz8eKy8TeAyzwGr8QSOAS","Habits & Contradictions","https://i.scdn.co/image/3fca8180aaa370d8b005b9f7ecd9c0ffe96a09f1","2012-01-14",2012-01-14,"habits & contradictions",TRUE,1,1,2
"494","3WrybrSHu1vSZaQegAZTyn","Oxymoron","https://i.scdn.co/image/343051924e8ccfafa2b03bd1b2149b0131250ccb","2014-01-01",2014-01-01,"oxymoron",TRUE,2,1,3
"495","00kd9o0niodqy6no45HntZ","Schoolboy Q","https://i.scdn.co/image/0c0e59cfad6406b725d4440d903b4cad17c97da7","2014-09-15",2014-09-15,"schoolboy q",TRUE,1,1,4
"496","5SqCyY1YmSdD6H5SjQuDrn","Schoolboy Q 2","https://i.scdn.co/image/c9dabc55b2be3ef008486752c6e07e5c73f92eea","2015-04-06",2015-04-06,"schoolboy q 2",TRUE,1,1,5
"497","0YbpATCIng8Fz2JrfHmEf7","Blank Face LP","https://i.scdn.co/image/270693ec60b93642614230b8c51bb0ab07e47365","2016-07-08",2016-07-08,"blank face lp",TRUE,1,1,6
"498","0ADxWse76Nsk2Tvq5SXGGQ","Da Game Is To Be Sold, Not To Be Told","https://i.scdn.co/image/298eded9a0753ff6b6d7bd3f07e969513b44ff90","1998-01-01",1998-01-01,"da game is to be sold, not to be told",TRUE,1,1,1
"499","2evskaXutnTkQAaZeT4PQb","No Limit Top Dogg","https://i.scdn.co/image/c0b97a5df46c09edb4dd81f28f7fa0af4aa221d6","1999-01-01",1999-01-01,"no limit top dogg",TRUE,1,1,2
"500","71VPCdeQQs1dmyVbflhPjX","Tha Last Meal","https://i.scdn.co/image/0959d922a12e8b7fec9d09324f5b92b1d74204f3","2000",2000-01-01,"tha last meal",TRUE,1,1,3
"501","7F9hfZKh6WLOKME4LwCPZI","Paid Tha Cost To Be Da Bo$$","https://i.scdn.co/image/9de860ecb6f48a455ad0c36f3fc1dd08ab9c44bb","2002-01-01",2002-01-01,"paid tha cost to be da bo$$",TRUE,1,1,4
"502","6cpp6a0RDlZhHUa2C1ArN3","R&G (Rhythm & Gangsta): The Masterpiece","https://i.scdn.co/image/1053fed777528e7d98e10d76f255fec943b02bfb","2004-01-01",2004-01-01,"r&g (rhythm & gangsta): the masterpiece",TRUE,1,1,5
"503","0knL5fTAXqq9oq4Yeyibc8","The Best Of Snoop Dogg","https://i.scdn.co/image/125a48ad607092bd653b9ca1ec2b63c2063c2de7","2005-01-01",2005-01-01,"the best of snoop dogg",TRUE,1,1,6
"504","5EyEI8tm60S6y2YKbjE0xI","Tha Blue Carpet Treatment","https://i.scdn.co/image/25c855c898620f13954bb18adb95b94ccdb6df45","2006-01-01",2006-01-01,"tha blue carpet treatment",TRUE,1,1,7
"505","2BbqE0ewA8MJyI9QkIkpCL","Boss Life","https://i.scdn.co/image/88bfb173722182ab9adf9ebf72a077ffa239ed06","2007-06-12",2007-06-12,"boss life",TRUE,1,1,8
"506","69Kum1Cx2Q4LM42IhA6ESa","Ego Trippin","https://i.scdn.co/image/726e4f3f46ddb5c9b4ae536ada28cdc6abcc2f73","2008-01-01",2008-01-01,"ego trippin",TRUE,1,1,9
"507","0yQoUg2JVq4r2YcVkPFciu","Malice N Wonderland","https://i.scdn.co/image/45f5f4cc48431c946085560512f7bb1d20c7c732","2009-01-01",2009-01-01,"malice n wonderland",TRUE,1,1,10
"508","0oQYN0jzT6zlPoWVMenWNk","Death Row: The Lost Sessions Vol. 1","https://i.scdn.co/image/8e1232698cfa2b8cd6cf1d98129c8fe9dcf9a1a0","2009-10-13",2009-10-13,"death row: the lost sessions vol. 1",TRUE,1,1,11
"509","1LybIpXAcGc39uDu26jaPq","Snoop Dogg Presents: My #1 Priority","https://i.scdn.co/image/ffcc8749229de696bfccc5390e0750c77f7aeb87","2010-01-01",2010-01-01,"snoop dogg presents: my #1 priority",TRUE,1,1,12
"510","5sbxCOBoB0gCU0A9uss96I","More Malice","https://i.scdn.co/image/af85aa905cc5336417ca4189e2f916e2a00d0746","2010-03-19",2010-03-19,"more malice",TRUE,1,1,13
"511","4x53rdOiC4Zkb3bbqw9FyM","Doggumentary","https://i.scdn.co/image/05d373d80847aadb1bb4786caf4fef2ff05b5a15","2011-01-01",2011-01-01,"doggumentary",TRUE,1,1,14
"512","12pnVAswzLE6hArSl0bF0h","Mac and Devin Go To High School (Music From and Inspired By The Movie)","https://i.scdn.co/image/c54bf12ee4a7f4fcd220b8c078d5d8743be2c2f5","2011-12-12",2011-12-12,"mac and devin go to high school (music from and inspired by the movie)",TRUE,1,1,15
"513","6VCjQZqZ0lhp9wBby3Djfh","BUSH","https://i.scdn.co/image/e12a888b682e8194bba43308223b057fcb176a8c","2015-05-11",2015-05-11,"bush",TRUE,1,1,16
"514","13HIMtaoQTJrMR6mofOUMM","COOLAID (Clean Edited Version)","https://i.scdn.co/image/de319df6422608daf8793e95c8c274ae78565e2c","2016-07-01",2016-07-01,"coolaid",FALSE,1,0,17
"515","4HGpekiabmZyat5xw23uZB","Neva Left","https://i.scdn.co/image/d08269b9b13ba12ca9ece86c9675d246484e38e7","2017-05-19",2017-05-19,"neva left",TRUE,1,1,18
"516","6MRg8FgwKDNmNO0D9neSmo","Make America Crip Again","https://i.scdn.co/image/d0fd4774cd80dfdbd859ca23cd763592e62b02bf","2017-10-27",2017-10-27,"make america crip again",TRUE,1,1,19
"517","7JH7jIpL9JwnBEpYAtyi2f","220","https://i.scdn.co/image/cb336582786d5b46ec8a1aee59676b334999abc2","2018-02-20",2018-02-20,"220",TRUE,1,1,20
"518","4zeITicw3oKpOV5EMQIUQH","Snoop Dogg Presents Bible of Love","https://i.scdn.co/image/c26378cf299d7ad22c8514220fdac794fb4f8047","2018-03-16",2018-03-16,"snoop dogg presents bible of love",TRUE,1,1,21
"519","2qCyMMQ785sPH4Yx25GQZ8","Z","https://i.scdn.co/image/d4d68da780a6f01d75f623ca759e07d04cf11a84","2014-04-08",2014-04-08,"z",TRUE,1,1,1
"520","76290XdXVF9rPzGdNRWdCh","Ctrl","https://i.scdn.co/image/056d5d03db611ad1b9f00b1c3d19b7acf989b62e","2017-06-09",2017-06-09,"ctrl",TRUE,1,1,2
"521","11eJ2eNgOiSHMxNFMC8Kzi","Live from Compton","https://i.scdn.co/image/ee62dcd615062d4684bd897bc2c4f89c79179d11","2008-11-26",2008-11-26,"live from compton",TRUE,1,1,1
"522","4CZAPk8f83N4hAJq3pHs8y","Black Wall Street (Volume 5)","https://i.scdn.co/image/90b3d5fbc1cf2d0f3f1945335247fe4affc280d5","2009-09-29",2009-09-29,"black wall street (volume 5)",TRUE,1,1,2
"523","7BZdcwXJU2NtNf1XLHgpwG","N.W.A.","https://i.scdn.co/image/32d2413fc614d2590325c95fa2acd6d75fd2cb92","2010-09-17",2010-09-17,"n.w.a.",TRUE,1,1,3
"524","6PvZnd9Q2ymDo3gpoM5I37","The R.E.D. Album","https://i.scdn.co/image/838c49a2aa860cb0760ba2b67cc6801964a6dbf1","2011-01-01",2011-01-01,"the r.e.d. album",TRUE,2,1,4
"525","5WjFZg2A5wwc1UDlKejqxc","Black Wall Street Vol 3","https://i.scdn.co/image/42c840305a290bd920ecd2a3dc32f039888f674c","2011-06-13",2011-06-13,"black wall street vol 3",TRUE,1,1,5
"526","7g3Ri6h4ebnLcpJRyXSRdC","Face of L.A.","https://i.scdn.co/image/6e0c133a5621e4e12f5b665968f389fb48fc2fb5","2011-06-18",2011-06-18,"face of l.a.",TRUE,1,1,6
"527","1ZeuaH0YjAoeaggFF77GPu","Jesus Piece","https://i.scdn.co/image/8f8f9169eee6966c10a77c0dafd717b34f6e986b","2012-01-01",2012-01-01,"jesus piece",TRUE,2,1,7
"528","0erQUWkQZhFkL2Qx5Umdfl","The Blackwall Street Vol. 2","https://i.scdn.co/image/3deded417d7e5582eb40307013fad45e8cae7cff","2012-11-20",2012-11-20,"the blackwall street vol. 2",TRUE,1,1,8
"529","3OYo1AeMggSM03RIkoKOI0","The Blackwall Street Vol. 3","https://i.scdn.co/image/b006274721f1903a98546244d331971104ef59f9","2012-11-20",2012-11-20,"the blackwall street vol. 3",TRUE,1,1,9
"530","5xZobK2IRpMeuaOCld7KxX","The Blackwall Street Vol. 1","https://i.scdn.co/image/8c25f4f124b120ee760c827081aae8e6edda9012","2012-11-27",2012-11-27,"the blackwall street vol. 1",TRUE,1,1,10
"531","2fo86xBW71XmO4m3bS99tN","The Black Wallstreet, Vol. 4","https://i.scdn.co/image/1019575b615eefb416c9f4ed33130596a3a93323","2012-11-30",2012-11-30,"the black wallstreet, vol. 4",TRUE,1,1,11
"532","61OEfavu9kM9nHTdbPPH3H","The Blackwall Street, Vol. 6","https://i.scdn.co/image/5ef8b6da2b26e6be3bc749182d9b33e81631360d","2012-11-30",2012-11-30,"the blackwall street, vol. 6",TRUE,1,1,12
"533","4uuIqbf6sSMD8Iouva6wLp","The Blackwall Street, Vol. 5","https://i.scdn.co/image/2dbfea64c11ba0c547c1b73c59b11b29927f186a","2012-11-30",2012-11-30,"the blackwall street, vol. 5",TRUE,1,1,13
"534","3bwegLVfKKCoy68mT5KxqO","The Blackwall Street, Vol. 7","https://i.scdn.co/image/b325a09acd856223c0c631e0bf5ddb30e78d042a","2012-12-03",2012-12-03,"the blackwall street, vol. 7",TRUE,1,1,14
"535","60Ps0wi75O2g2ufu11j6Ft","Superman","https://i.scdn.co/image/10abf0da6c297d81f7bc00235800e38f5f33f715","2013-01-30",2013-01-30,"superman",TRUE,1,1,15
"536","4rjyX5vguboyTaXvypC8gB","Mo Thugs Presents: The Game Last of a Compton Breed","https://i.scdn.co/image/84e139ab256cf4154788ff306f895f7ed8ffe8cb","2013-06-11",2013-06-11,"mo thugs presents: the game last of a compton breed",TRUE,1,1,16
"537","6ryZfeRyu7WBUe9xAfMz7b","The Next Documentary","https://i.scdn.co/image/f5115079d48bd889a8fbd9390dff3e2b0f2d9913","2013-07-23",2013-07-23,"the next documentary",TRUE,1,1,17
"538","5uA3r5ucAXyJgn3iWCWIJb","OKE - Deluxe Edition","https://i.scdn.co/image/585be30038b9a1266e2dc4bd8f84e17238c4c26d","2013-10-10",2013-10-10,"oke",FALSE,1,0,18
"539","2AaUdmzCXx8XGujyvOynCa","Unreleased R.E.D.","https://i.scdn.co/image/124417834b7bf6a892348eddfee736496a9026bb","2014-03-10",2014-03-10,"unreleased r.e.d.",TRUE,1,1,19
"540","5RscpHL9yDkHQCi3t9IEED","Blood Moon: Year Of The Wolf (Bonus Version)","https://i.scdn.co/image/cb4a1271134f51e51e54e1831e6b05b3221d831b","2014-10-14",2014-10-14,"blood moon: year of the wolf",FALSE,1,0,20
"541","4HOgjzVpNPYLRPRT4WIOlM","West Coast Resurrection (Deluxe Version)","https://i.scdn.co/image/6ae9338e86c77eb6843190286b599d40bf5aee72","2014-11-11",2014-11-11,"west coast resurrection",FALSE,1,0,21
"542","4CPMuMFHgMhjlx5ZIzypFL","The Documentary 2","https://i.scdn.co/image/ec20cc7d2f47ae4fcbb1eb8a3eec9dab8addbd3b","2015-10-09",2015-10-09,"the documentary 2",TRUE,1,1,22
"543","16rW2uj8mpSmH5DSmEvDWN","The Documentary 2.5","https://i.scdn.co/image/391e5ff9e2c9788971f208c8382ea90c42088bc6","2015-10-16",2015-10-16,"the documentary 2.5",TRUE,1,1,23
"544","1EpbLlgrkKbYJrvx0rtMrD","The Documentary 2 + 2.5","https://i.scdn.co/image/85d68ea2b6fd7b02447e315eb3db6a8ef008bcef","2016-01-22",2016-01-22,"the documentary 2 + 2.5",TRUE,2,1,24
"545","1RK9OLNev45Mf1KtDHl3li","Streets of Compton","https://i.scdn.co/image/d1f23ad0bfb443e3fe7f866c854997ce3682bbeb","2016-06-17",2016-06-17,"streets of compton",TRUE,1,1,25
"546","3EPhRFp9fJqsZwyQ6CfpND","Block Wars","https://i.scdn.co/image/c99c0e6fa415c6efc23f667b0446756b9860364b","2016-07-29",2016-07-29,"block wars",TRUE,1,1,26
"547","4RjeyDmgeOPj2zlDayPFjy","1992","https://i.scdn.co/image/d5265c487706075f0ebf1f4ff711a620ca1f7273","2016-10-14",2016-10-14,"1992",TRUE,1,1,27
"548","4X7kVmARM98rvR9Uz2daci","1992 (Bonus Track Edition) [Clean]","https://i.scdn.co/image/c62873eaf011b605bf05fd9e1e35ed9c0207cdda","2016-10-14",2016-10-14,"1992 [clean]",FALSE,1,0,28
"549","2HTbQ0RHwukKVXAlTmCZP2","Ready To Die The Remaster","https://i.scdn.co/image/061f7fedc380c62c2a7cf5e9e972d8c6c178556a","1994-09-13",1994-09-13,"ready to die the remaster",TRUE,1,1,1
"550","7dRdaGSxgcBdJnrOviQRuB","Life After Death (Remastered Edition)","https://i.scdn.co/image/6a79792a433af1786048c1dac022f5ab33f093f0","1997-03-04",1997-03-04,"life after death",FALSE,1,0,2
"551","6uMVAiciTpTyrQn5QJDPJM","Life After Death (Remastered Edition) [Amended]","https://i.scdn.co/image/6a79792a433af1786048c1dac022f5ab33f093f0","1997-03-04",1997-03-04,"life after death [amended]",FALSE,1,0,3
"552","7zg9ZSOQtYLjWnvSawflg6","Born Again","https://i.scdn.co/image/98f80937a8a0a39288c596568d17d42922c7e91e","1999",1999-01-01,"born again",TRUE,1,1,4
"553","0nyTuDV4qohpivHna2kKF8","Duets: The Final Chapter","https://i.scdn.co/image/83a9f3a667d139eaba5639087bc195380981ddf9","2005-12-13",2005-12-13,"duets: the final chapter",TRUE,1,1,5
"554","4NQNWfXDGo6MPCscpwuTgz","Trilogy","https://i.scdn.co/image/5eeea2eae09dae3f224f4d440e8222825c124b28","2013-01-01",2013-01-01,"trilogy",TRUE,1,1,1
"555","522VpsDblCDf3rMSnDU4tZ","Kiss Land","https://i.scdn.co/image/1bfe76974f7b1f7f0f1eb71e2a84535c575ae2da","2013-09-09",2013-09-09,"kiss land",TRUE,2,1,2
"556","36yJ6fcaSCVsK1tybnNizj","Beauty Behind The Madness","https://i.scdn.co/image/b9dfa7a7a3f69a3869f6fbb77041822f5a76226d","2016-03-16",2016-03-16,"beauty behind the madness",TRUE,1,1,3
"557","2ODvWsOgouMbaA5xf0RkJe","Starboy","https://i.scdn.co/image/cb325fa498e7d386caef89887302d4340c39484c","2016-11-25",2016-11-25,"starboy",TRUE,1,1,4
"558","5WHY4T7LcWAJPb1ddChotC","LONG.LIVE.A$AP","https://i.scdn.co/image/e8757e61c16057944ac10196d8cb10bc75a89246","2013",2013-01-01,"long.live.a$ap",TRUE,2,1,1
"559","5b6HBIqolYQCK29Ma4tVqP","AT.LONG.LAST.A$AP","https://i.scdn.co/image/3ca53f6681831e00096de868f3d52384dea8df40","2015-06-17",2015-06-17,"at.long.last.a$ap",TRUE,1,1,2
"560","3MATDdrpHmQCmuOcozZjDa","TESTING","https://i.scdn.co/image/7ab4395b77a2ef6b6f202ff0a98d8180937e924a","2018-05-25",2018-05-25,"testing",TRUE,1,1,3
"561","4PWBTB6NYSKQwfo79I3prg","Rodeo (Expanded Edition)","https://i.scdn.co/image/300ea7f7951a76153860ef3de16ddcc814f5c13c","2015-09-04",2015-09-04,"rodeo",FALSE,1,0,1
"562","42WVQWuf1teDysXiOupIZt","Birds In The Trap Sing McKnight","https://i.scdn.co/image/6c41981dc659cc8a19a0371f42951d8dec48db7c","2016-09-16",2016-09-16,"birds in the trap sing mcknight",TRUE,1,1,2
"563","41GuZcammIkupMPKH2OJ6I","ASTROWORLD","https://i.scdn.co/image/cdca7dc20c778ada42fb18506ea1f26857f01d17","2018-08-03",2018-08-03,"astroworld",TRUE,1,1,3
"564","4PWBTB6NYSKQwfo79I3prg","Rodeo (Expanded Edition)","https://i.scdn.co/image/300ea7f7951a76153860ef3de16ddcc814f5c13c","2015-09-04",2015-09-04,"rodeo",FALSE,1,0,1
"565","42WVQWuf1teDysXiOupIZt","Birds In The Trap Sing McKnight","https://i.scdn.co/image/6c41981dc659cc8a19a0371f42951d8dec48db7c","2016-09-16",2016-09-16,"birds in the trap sing mcknight",TRUE,1,1,2
"566","41GuZcammIkupMPKH2OJ6I","ASTROWORLD","https://i.scdn.co/image/cdca7dc20c778ada42fb18506ea1f26857f01d17","2018-08-03",2018-08-03,"astroworld",TRUE,1,1,3
"567","7tjZ51DOxwxIcnY20ThkaV","Goblin","https://i.scdn.co/image/8c5d8cf6241b7db4a923b7d0bf3bcbcce5ef7686","2011-05-10",2011-05-10,"goblin",TRUE,2,1,1
"568","40QTqOBBxCEIQlLNdSjFQB","Wolf","https://i.scdn.co/image/3d609dc6df4b4dda2041394afb8de35f8f11914c","2013-04-01",2013-04-01,"wolf",TRUE,1,1,2
"569","5cb9MawRYvLVaDeUm44aRr","Live At Splash!","https://i.scdn.co/image/9bf29f1c442d20873d1552d7d2dbade6ab9a4d26","2013-09-03",2013-09-03,"live at splash!",TRUE,1,1,3
"570","621OhgnZJ7Pz8iUazct1In","Cherry Bomb","https://i.scdn.co/image/804ab1ee507cdada99c9f59612749813addbbcaf","2015-04-13",2015-04-13,"cherry bomb",TRUE,1,1,4
"571","5V3Chnpno9oTI7JSPXKUf3","Cherry Bomb + Instrumentals","https://i.scdn.co/image/804ab1ee507cdada99c9f59612749813addbbcaf","2015-04-13",2015-04-13,"cherry bomb + instrumentals",TRUE,1,1,5
"572","2nkto6YNI4rUYTLqEwWJ3o","Flower Boy","https://i.scdn.co/image/d68defc78c8c70b3fb733e8ac9892cd0455fdddc","2017-07-21",2017-07-21,"flower boy",TRUE,1,1,6
"573","33NDfcTx9E0aMZbcDDBPq7","Too Hard To Swallow","https://i.scdn.co/image/46d23750edde5f074e6b996f4347cd8513552cb8","1992-11-10",1992-11-10,"too hard to swallow",TRUE,1,1,1
"574","4rjGyhPnaKV5hfwFNiHtQA","Super Tight","https://i.scdn.co/image/bec2380a17d2bd1577613da70ae9c15e0cb87a7a","1994-08-30",1994-08-30,"super tight",TRUE,1,1,2
"575","4jTPQq9PSlKMOm1yLx2ATN","Ridin Dirty","https://i.scdn.co/image/07c8e27537e65345694886523017ee9b6bc8cf66","1996-07-30",1996-07-30,"ridin dirty",TRUE,1,1,3
"576","1HWeoKv9Pi7Mkw3oQA7Yud","Dirty Money","https://i.scdn.co/image/616bd9397f3fdd46c380d164b75884d37856c272","2001-11-11",2001-11-11,"dirty money",TRUE,1,1,4
"577","7jlzVc3FDwo8JD3xF6ww9S","Side Hustles","https://i.scdn.co/image/6e11fb1aa4ba5186fe3ba5be513eeaa392cb065d","2002-09-23",2002-09-23,"side hustles",TRUE,1,1,5
"578","2GVOVA37Vzl1vgsPRBA6Nj","The Southern Way (Mixed By Big Chance)","https://i.scdn.co/image/d3f31f57652c1122b870625d075070e2d03ae740","2003",2003-01-01,"the southern way (mixed by big chance)",TRUE,1,1,6
"579","6Q7TCZ31DUdPr4wOYi8lPG","Best of UGK","https://i.scdn.co/image/dac14e0c097d65d857af8a1cd2566be3a773cc6f","2003-06-12",2003-06-12,"best of ugk",TRUE,1,1,7
"580","4jQHkYsqRf31j3g9nHhwcM","Jive Records Presents: UGK - Chopped & Screwed","https://i.scdn.co/image/e65552965aa4f3a5a227fbd89d50d537924d1401","2004-12-13",2004-12-13,"jive records presents: ugk - chopped & screwed",TRUE,1,1,8
"581","57o546dE7TYNTtmdnh9wzo","UGK (UnderGround Kingz)","https://i.scdn.co/image/df67e23ca68348e5c299c6556f1efbfa5f3ac4f1","2007-08-17",2007-08-17,"ugk (underground kingz)",TRUE,1,1,9
"582","2DFK9pm59cvDaFWKgJVUtk","UGK 4 Life","https://i.scdn.co/image/48fb39d7f9a173062b3e4eb646c780e042d6d26b","2009-03-26",2009-03-26,"ugk 4 life",TRUE,1,1,10
"583","52D2v3pzp70PRdjH2HDKO0","The Bigtyme Way 1992-1997 (Bonus Edition)","https://i.scdn.co/image/471b47602e90f87b956cda6795ffa388053318a0","2015-04-07",2015-04-07,"the bigtyme way 1992-1997",FALSE,1,0,11
"584","3615jyGdFlOI0uLCBnzWXA","The Bigtyme Way (1992-1997) [Slow’d & Tap’t]","https://i.scdn.co/image/20b8944535fbad4584d0f3f9ce9dc2e15bd2cd9b","2016-11-29",2016-11-29,"the bigtyme way (1992-1997) [slow’d & tap’t]",TRUE,1,1,12
"585","791Vf45uel4npVmy9jCjpE","The Southern Way","https://i.scdn.co/image/0d954d438df41cfeefe927a9830dfa5adff95573","2018-06-30",2018-06-30,"the southern way",TRUE,1,1,13
"586","6SRxt5KPZbpJ4dB8ssYvQ0","Banned (Slowed & Chopped by DJ Red)","https://i.scdn.co/image/44cc58f90043a8fd2896df76fda545df06443162","2018-11-23",2018-11-23,"banned (slowed & chopped by dj red)",TRUE,1,1,14
"587","7mxpMxmMM8RN39YRlo08v7","Hell Can Wait","https://i.scdn.co/image/a20341bb51c43dd58a426e4078f0898cd4f46be7","2014-09-23",2014-09-23,"hell can wait",TRUE,1,1,1
"588","4Csoz10NhNJOrCTUoPBdUD","Summertime 06","https://i.scdn.co/image/17576d8352989483a3067003e929ca400a74d3e6","2015-06-30",2015-06-30,"summertime 06",TRUE,1,1,2
"589","2haR5qnQopCdVASZ92YTGn","Prima Donna","https://i.scdn.co/image/3d54c97ff10c0560ec8afc1ccde9aff3ae9a15dd","2016-08-25",2016-08-25,"prima donna",TRUE,1,1,3
"590","5h3WJG0aZjNOrayFu3MhCS","Big Fish Theory","https://i.scdn.co/image/4d6833bd165cf1fd1d46e46330152eb798701d6d","2017-06-23",2017-06-23,"big fish theory",TRUE,1,1,4
"591","1XGGeqLZxjOMdCJhmamIn8","FM!","https://i.scdn.co/image/5d03c228d3a73e2d35c6747bd40042eea472a4d2","2018-11-02",2018-11-02,"fm!",TRUE,1,1,5
"592","6acGx168JViE5LLFR1rGRE","Enter The Wu-Tang (36 Chambers)","https://i.scdn.co/image/d36baafb06f74f4e475e900ce7c06740d643c79c","1993-11-09",1993-11-09,"enter the wu-tang (36 chambers)",TRUE,2,1,1
"593","4r3TaXjF2b1qwCpxjIpW43","Wu-Tang Forever","https://i.scdn.co/image/b18f49e2879a94c55c82874f736625ca93c6742c","1997-06-03",1997-06-03,"wu-tang forever",TRUE,1,1,2
"594","0LeJgUggHvmlymp6u9Dy1V","ウータン・キラー・ビーズ","https://i.scdn.co/image/90db05c562b14f2e234f3e510ea81cee24217098","1998",1998-01-01,"ウータン・キラー・ビーズ",TRUE,1,1,3
