album_uri,album_name,artist,release_date,album_type,remove,notes
0St7movmj1QVdmbK6MtJpT,Look Good,"Salaam Remi, Alex (From T.O.K)",8/16/19,album,2,
1KdqfaGse5qef1VkVLjOvW,Thirsty,"Salaam Remi, Busta Rhymes, Majah Hype",8/9/19,album,2,
425EDo42dQn8mbhPAOWBTs,Say It Loud (Everybody Black Re-Flip),"Salaam Remi, CeeLo Green",1/31/20,album,2,
26Q3UXB0BtzI0JsXSkVSRx,Roll Up,"Salaam Remi, Ghost",8/16/19,album,2,
2pG8TzMDup3fX046UQDRIg,You Know That I Want You,"Salaam Remi, Jimmy Cozier",8/23/19,album,2,
4w88hg6daQ6IVtNDtXrb2Q,BoxTalk,"Salaam Remi, Joell Ortiz",6/5/19,album,2,
7kuKXgEeNbnJa28nHAE1a9,Shake Dat Je'llo (Single),"Salaam Remi, Joell Ortiz",6/5/19,album,2,
2lpHCm5W04ydUB9r72aIf4,Ain't No Sunshine,"Salaam Remi, Nadine Sutherland",12/27/19,album,2,
1OG5SHw0V7R5BFHbrqc3Iw,No I Never,"Salaam Remi, Nyanda",8/16/19,album,2,
78sffYbp422v6zJxGoTZBb,Organic (Like Yuh),"Salaam Remi, Spragga Benz",8/16/19,album,2,
67oAN8m3uMU0o1FgAYpl1x,Dap Dap Dap (Single),"Salaam Remi, Terrace Martin",6/14/19,album,2,
1TxLRlzoIixz7DnG2Hu2Vu,"5 Million Stories, Vol. 1 & 2","Sam Scarfo, Ski Beatz",9/9/16,album,,
1V9oE8bVilClrk5naqyyvL,Dancing With A Stranger (with Normani),"Sam Smith, Normani",1/11/19,album,,
0JtZ4dyxvzFUCjeVrgPkHZ,Dancing With A Stranger (With Normani) [Acoustic],"Sam Smith, Normani",2/15/19,album,1,remix
2LDzwN4iZ4qbSA32E9CG4Q,Dancing With A Stranger (With Normani) [Cheat Codes Remix],"Sam Smith, Normani",3/8/19,album,1,remix
5g3YwgUWrKau6m6SgNhUaS,For the DJ,Sam Sneak,11/19/19,album,,
4gZ7AjF1oAQlGPcTDQi2cR,Freestyle,Sam Sneak,12/10/19,album,,
1CTMW2oxSk0QeDnARj3k9w,Gas (feat. Wale),Sam Sneak,3/5/19,album,,
5Y2mzc53PQ2JnvlnETbfcB,Hit Her Wit Da D (feat. Just Brittany & Cozy),Sam Sneak,7/1/18,album,,
23gNxltRGYkV0AtpNmZGfJ,"Mary Jane (feat. Wiz Khalifa, Nipsey Hussle & Curren$y)",Sam Sneak,7/2/18,album,,
6jtRVLsLpG5ynilH9eYt8b,"PIKLIZ (feat. Billy Blue, Zoey Dollaz & Bruno Mali)",Sam Sneak,5/18/17,album,,
3iaIlW6vjwjmbBZvgV4Utx,"Shoneville (feat. Ball Greezy, Busta Free, Billy Blue & Desloc)",Sam Sneak,5/11/15,album,,
7JDhbFzdmdTO3KoBfERYvK,Church (feat. EARTHGANG),"Samm Henshaw, EARTHGANG",1/18/19,album,,
7bbIXHAltgYDRiDN0uKnKu,Dual,Sampha,7/29/13,album,,
2gUSWVHCOerKhJHZRwhVtN,Process,Sampha,2/3/17,album,,
0Tmrj6Xm2JSXMNLqwZJotv,Spotify Live,Sampha,6/30/17,album,,
749mOTKulf4JWQPHDATA9Q,Timmy's Prayer,Sampha,5/17/16,album,,
5PiHNBnyKsjS9A0X3V7PkY,Too Much / Happens,Sampha,11/12/13,album,,
5gBmvBzVGoP96jbF4OfnKh,Hours Spent Loving You,"Sango, Xavier Omar",8/4/16,album,,
4QVr3uaJIGPnSAmAVeOfOQ,Sweet Holy Honey,"Sango, Xavier Omar",1/25/18,album,,
0KI5gRxD8iy5RFhoCe32Ml,Sauce Theft Auto: Splash Andreas,"Sauce Twinz, Sosamann",8/7/15,album,,
36xWAz8YzJsll1O5QsyaWW,Drip God,Sauce Walka,8/31/18,album,,
60YEDb7TS32rZcNNx5xkse,Dripp Harderr,Sauce Walka,10/15/19,album,,
4NgFv4kadTzdZk8vtN4Yjw,Drippin' Not Slippin,Sauce Walka,10/12/18,album,,
5diHDbGDWzj2OwDmTs20en,Ghetto Gospel,Sauce Walka,8/21/18,album,,
6v3RVr7nzmaziFVYBjHJLO,Ghetto Gospel II,Sauce Walka,1/6/20,album,,
1Gd2PK7gzwE5Ol1kjWTnQ8,Holy Sauce,Sauce Walka,5/27/16,album,,
51nmNZGGV9kXe7ynBa04Qx,N 2 Dat,Sauce Walka,9/12/18,album,,
4EPPYVcjIj3ROWAjl2GJ25,New Sauce City,Sauce Walka,8/7/19,album,,
7e2wIlSIkx1cBx14wHoTP8,Sauce Creed,Sauce Walka,2/10/20,album,,
3EiJPsEBvXOxgHyKEXlFbV,Sauce Father,Sauce Walka,6/5/17,album,,
0MLkSnKhxp6cyO8AQrwNYi,Sauce Ghetto Gospel,Sauce Walka,12/17/18,album,,
0VtMPojCVDeVpSYDi2cLZA,Sauce Ghetto Gospel 2,Sauce Walka,12/6/19,album,,
6PV7x9OdAk3etnzb2yoryi,Snake,Sauce Walka,3/1/19,album,,
4pDy1ixwnGGPTjG1GbBxg0,Sorry 4 the Sauce 3,Sauce Walka,1/12/17,album,,
3R1ZghdOYfSwJ4MZ7UF6uI,Sauce Carolina,"Sauce Walka, K-Bird",1/1/20,album,,
1JXGg6puGNRzfM8lpK8Cw2,D.R.U.G.S Inc,Saudi,11/29/17,album,,
40gXjvqY3us08naPOggYLP,Dark Dindy,Saudi,11/3/17,album,,
5IsI4iYFmixcXKeHBL25Ml,24 - 7,"SAVION SADDAM, Moneybagg Yo, Rocko",7/26/19,album,,
4Sz0PugCLKo0CEA7zgPplW,High Maintenance,Saweetie,3/16/18,album,,
7mdpibDh6Sec6o6zItcSEH,ICY,Saweetie,3/29/19,album,,
3zA4avOuepGbVtebFZzAz5,My Type (feat. City Girls & Jhene Aiko) [Remix],Saweetie,8/23/19,album,1,duplicate
1PARkQw2uD6SwRovEHN0OD,My Type (The Remixes),Saweetie,10/25/19,album,,
0oiYI6kp2vKJgtCTjKIWV9,Pissed,Saweetie,11/30/18,album,,
0eDa8J7db8HOxGHO9b7vh0,My Type (feat. Becky G & Melii) [Latin Remix],"Saweetie, Becky G, Melii",9/20/19,album,1,duplicate
2AI2UeiSvsbybQ13tdnHCK,My Type (Dillon Francis Dance Remix),"Saweetie, Dillon Francis",10/11/19,album,1,duplicate
5uC0YWUVDKRZD9x1cRgjyu,Sway With Me (with GALXARA),"Saweetie, GALXARA",1/31/20,album,,
3joOEhJbsckuCFIF5G8veI,Up Now (feat. G-Eazy and Rich The Kid),"Saweetie, London On Da Track",8/22/18,album,,
5nP02y6GUlUoJvnOWsTSxr,2020,SBTRKT,1/1/11,album,,
0IoVa1lacfawQM8uuqe3MO,Laika,SBTRKT,2009,album,,
3UafCbK6Np3DxEz8wfwo4V,Living Like I Do,SBTRKT,4/11/11,album,,
2b2cYFRqeBcRZn5C6kZ7Fw,SAVE YOURSELF,SBTRKT,3/25/16,album,,
5fP2kgfePJZF4nB1XqC1i8,SBTRKT,SBTRKT,6/27/11,album,,
19bVyQlZ2GMej1UuLBicwI,Soundboy Shift,SBTRKT,3/15/10,album,,
7o2mlrQEfgpO0naO7jVhJX,Step In Shadows,SBTRKT,11/22/10,album,,
2pnqz1p2EBVnkcRk6HZelR,Transitions,SBTRKT,7/28/14,album,,
30ZAlH8PFfK2d5qK1fqv0G,Wildfire,SBTRKT,10/4/11,album,,
6ce0iHUNEFDL2UWJjXlI6L,Wonder Where We Land,SBTRKT,10/7/14,album,,
4rTvlfO09kl2QIhorKPTmx,Break Off,"SBTRKT & Sampha, SBTRKT, Sampha",1/1/11,album,,
4XflGcKK0RHAzYZCubgwb9,Balls and My Word,Scarface,8/15/13,album,,
5KRmbCe7vsrulAFBPv0gFS,Balls and My Word (Screwed),Scarface,8/15/13,album,1,duplicate
719np2Q7hX5L3PebwxPSvJ,Deeply Rooted,Scarface,9/4/15,album,,
59nJxnwyPpMQGIDDjEGFhz,Deeply Rooted: The Lost Files,Scarface,12/15/17,album,1,duplicate
13AtZp2tO2N1Yuk7L9Hv0Q,Emeritus,Scarface,12/2/08,album,,
0ADaUqQiySwOZbhSJJVknS,Greatest Features,Scarface,8/15/13,album,1,compilation
6gMUSUN58ClSXSjjx18POU,M.A.D.E.,Scarface,10/2/07,album,,
7pdHb1w45y1H4RkSysdc6O,M.A.D.E. (Chopped & Screwed),Scarface,2/12/08,album,1,duplicate
3OhsUTgWlCY4ta4lQ85gyU,Mr. Scarface Is Back (Screwed),Scarface,8/15/13,album,1,duplicate
1IULIlKohOclqLAQw7Kt93,My Homies 2,Scarface,8/15/13,album,,
0NCUPhLCdaAnVoB0wkEAtw,My Homies Pt. 2 (Screwed),Scarface,8/15/13,album,1,duplicate
517Ulb6QzQT8KrpHhMBw7K,One Hunid,Scarface,2/21/06,album,,
4O1mf1kBJiNiIRygGGBLOT,The Best of Scarface,Scarface,8/15/13,album,1,compilation
58TXAlO5JmUyPpmxfGC9m7,The Last of a Dying Breed (Screwed),Scarface,8/15/13,album,1,duplicate
2IFYwngVEg7DZTDVIo51uy,The World Is Yours (Screwed),Scarface,8/15/13,album,1,duplicate
0BIgCeg0gePOxVs2AqpcpZ,Work Ethic,Scarface,8/1/12,album,,
79zPD0QWOiXWqMu6qET5fM,スカー藩主,Scarlxrd,10/21/16,album,1,
76BCJ8p9qQlCc15F01n6h3,Acquired Taste: Vxl. 1,Scarlxrd,12/13/19,album,,
3pI9wUFEnt511F4hN0fOpN,BACKWARDS,Scarlxrd,9/5/19,album,,
7nFpsun1aDsu8ta94TD4EA,BERZERK,Scarlxrd,9/28/18,album,,
3ogMoV57O0zrT5ynCOpgsh,Cabin Fever,Scarlxrd,4/1/17,album,,
3KqA7GS5ruZN70yBP2jFMJ,Chaxsthexry,Scarlxrd,4/1/17,album,,
09EUyV2T88hIcIBnlNyrNF,DXXM,Scarlxrd,5/4/18,album,,
303GZwgkIjUHb3AKP12hHM,EVERYTHING IS FINE,Scarlxrd,10/5/18,album,,
52wcQV5zfw3RORVkxVb3Lv,GXING THE DISTANCE,Scarlxrd,6/13/19,album,,
4EqBbcsCMrExd84Agh0SkK,HXW THEY JUDGE,Scarlxrd,8/24/18,album,,
4hgp8CV4XUN45OnS1lGvnF,I NEED SPACE,Scarlxrd,9/14/18,album,,
2AIiO9kxHJWl2MBRaSEOKh,IMMXRTALISATIXN,Scarlxrd,10/4/19,album,,
4BvTosEiFqdaPftdFdbUzT,INFINITY,Scarlxrd,3/15/19,album,,
77esJILHiTRAXl6yGgR4kW,Lxrdszn,Scarlxrd,9/29/17,album,,
1ceXT4xLzgrHYmQyPKSP65,MAD MAN,Scarlxrd,9/21/18,album,,
0Vx4OZ68PHAftRJo0Rm9ao,PARANXID,Scarlxrd,10/12/18,album,,
6fctNBV1ZdEu5cgNlmsfEL,Rxse,Scarlxrd,12/9/16,album,,
5Rimbp0CAYJdJjTotdBiF1,TELL ME YXU LXVE ME,Scarlxrd,8/31/18,album,,
33r6eclSXHI3ez5jATdUyu,we waste time FADED,Scarlxrd,3/9/18,album,,
2pvvstB2KuY4Jv4OLXUplH,A New Perspective,Scarub,10/22/13,album,,
7yYjj9jjonou4Tllp7VDhm,"Dear Miss Universe, (feat. Abigail Dearden & Stephen Gentillalli)",Scarub,5/24/19,album,,
1qdv4ikD3siXlkE5JGhLOu,Fiesta - Siesta (feat. B. Squid),Scarub,4/26/19,album,,
1FWNnQnwv41AF63icMlcuG,Get Out! - Single,Scarub,10/7/14,album,,
2S6SkJ16Eb4WsfsW08TWUg,Girls Girls Girls,Scarub,6/21/19,album,,
2q9sUXLMnyIEM8crUVnClD,Heavenbound,Scarub,1/12/04,album,,
2sLijE7srHzRGWLDwAFsZ0,Moments (feat. Sapient & Foundation),Scarub,2/14/19,album,,
1hhJgcsONWISiwT0Jq1yRf,Picture Perfect (feat. Daylin Neohop),Scarub,3/29/19,album,,
4b4FahQfdoJuaLS3UkMAQa,Want For Nothing,Scarub,11/11/14,album,,
3KgKNRxO51P6gGGO0U3Kmp,Afro Classics?,"Scarub, Very",2/1/02,album,2,
7qJ1mmQHyHMlc7WhygLJaU,One n Only One,"Scott Isbell, Cappadonna",9/20/18,album,2,
5U3hWhvt4NldJOSNCoW80J,Friday,"Scram Jones, Jadakiss, Xander",8/23/19,album,2,
7yGySFB3hDPHZ37zfOqP2K,Blood Steppin,"Scrata, Rich The Kid, C. Biz",1/24/20,album,2,
5IDoAciGp8cNrbYjyeUgIp,Acid,Scrufizzer,2/12/20,album,,
1ZIlT0Cg0Nw5yZyUQ7koQG,Be Honest,Scrufizzer,9/13/18,album,,
7Jz1l403MWP7rngRc4630C,Buss,Scrufizzer,9/28/18,album,,
2D7nLy0M41Jow2sGw4CA5G,Fire,Scrufizzer,10/28/18,album,,
1OYwig3tkeEvinjvv5RUma,New Level,Scrufizzer,5/25/18,album,,
33p9M7AqVhpvf0OJhPIvA7,Peak,Scrufizzer,2/1/19,album,,
6t5rrRYZruTkOfd8b2UTKR,"Tropical Vibes, Pt. 2",Scrufizzer,8/16/19,album,,
5R5KLMsWxBzn4vBgKoQVke,On The Fence,"Scrufizzer, C4",9/22/17,album,,
4W8Sqmb7rUdN0nKnbICHzS,Buss a Bubble,Sean Paul,11/29/19,album,,
3nAwSh2fcp3M8voQKZS2as,Dutty Rock,Sean Paul,11/12/02,album,,
4gt3VqHO74tHXIArG7uzjL,Full Frequency,Sean Paul,11/4/13,album,,
6qMleA0IfiWOdcIU69yTkX,Genna Level,Sean Paul,6/14/19,album,,
0TaTIqRKuaTrWhCw8hEi8X,Imperial Blaze,Sean Paul,8/14/09,album,,
5xrOcCoO3jkXRjHQjfESM6,Mad Love The Prequel,Sean Paul,6/29/18,album,,
6Y5344aCqHNxQNAUStzHrd,Stage One,Sean Paul,2000,album,,
32Bu3ETQhR1PFCj3ndDlYf,The Trinity,Sean Paul,9/26/05,album,,
4buFyX9hP8UM5srjPqya1Y,Tomahawk Technique,Sean Paul,4/9/12,album,,
39zubDcsOuODr7sM9g9W5N,When It Comes To You,Sean Paul,11/8/19,album,,
13u5uffEUZZBoaI5kn5Zqd,When It Comes To You (Remixes),"Sean Paul, Benny Benassi, BB Team",10/25/19,album,1,duplicate
5sESjk1Ltf8FQX6oEarqqc,Contra La Pared (Banx & Ranx Remix),"Sean Paul, J Balvin",5/17/19,album,1,duplicate
08jjrwkMiZboulzCz7fQwe,Contra La Pared (Remixes),"Sean Paul, J Balvin",6/17/19,album,,
1bkP3XCKZg4v9fywRkiS1a,Shot & Wine,"Sean Paul, Stefflon Don",1/17/19,album,,
6Avt8vJWHAIpllDSRaAg4f,When It Comes To You (DJ Spinall Remix),"Sean Paul, Tiwa Savage, DJ Spinall",11/15/19,album,2,
5I3UCrlXD9vJn5n8awQspQ,Calling On Me,"Sean Paul, Tove Lo",2/7/20,album,,
2TByN0Teay1VUABQREzTgz,Anderson Silva,Sean Price,11/19/17,album,,
0jhf1LQuZ0AMOaL2dVtXpY,Definition of God,Sean Price,3/17/17,album,,
3xpY0WG5GkPed4rBYIbEMt,Imperius Rex,Sean Price,8/8/17,album,,
0KwfRvLGwOXmU2RQ3Or1yy,Jesus Price Supastar,Sean Price,1/30/07,album,,
5QxkSY0A08BRw31GtDyCWl,Lyrics for Days,Sean Price,10/13/17,album,,
75miDNgZQgpD70EV6Bb8pm,Mic Tyson,Sean Price,10/30/12,album,,
6tTCg9xxku9okZP8AUtOz8,Mic Tyson (Commentary Version),Sean Price,10/30/12,album,1,duplicate
4zJT6c0bh2o1RcVlZOfcbe,Monkey Barz,Sean Price,11/22/05,album,,
2tA2VaZwPmiNX1taFy4qiV,Songs In The Key Of Price,Sean Price,8/21/15,album,,
6AIg1vZi6umIf2cYAuR2Nr,Metal Detectors,"Sean Price, Illa Ghee",3/16/18,album,,
0e9iw3m9wdgrkdFApYqawS,Center Stage,"Sean Price, Lil Fame",12/6/19,album,,
1RGIwGJYktoqVoPaSY98F4,Price of Fame,"Sean Price, Lil Fame",12/20/19,album,,
67iwfjslhTJ22fVyKwNpwh,Land of the Crooks,"Sean Price, M-Phazes",12/17/13,album,,
69ABmzmVmZ4F6quye5bbed,I Don't Give A F**k,"Sean Price, Matt Fingaz, Ol Dirty Bastard",12/17/19,album,,
7nbUpUWMhOiwo67WqTU116,86 Witness,"Sean Price, Small Professor",2/8/19,album,,
5t8JvlQa4ZNZBDaeYua6mf,86 Witness (Instrumentals),"Sean Price, Small Professor",6/14/19,album,1,duplicate
33nsnVJuuPSShhNCFHjL5S,John Gotti,"Sean Price, Small Professor",1/29/19,album,,
1iK4QL7gf4yKxnj3kDsm0H,Refrigerator P,"Sean Price, Small Professor",11/24/17,album,,
0teZRUWM5H6EDHvYxWfB3I,Just A Reaction,"Sean T., Papoose",12/13/19,album,2,
2lvqHwZwMdDDSQC727JqYL,Diary Of A Mad Dog,Sen Dog,8/30/08,album,,
5HrMvWQLRNW0RamNO8zWzX,Sen Dog Presents Fat Joints - Volume 1,Sen Dog,2/27/07,album,,
0ocWUJlIaX4adRihD2K2gL,Dimentique Summer Essentials 2016,"Senor Prezidente, Lucas Tesselhoff, DCMBR",8/16/16,album,1,
34jk1RgXIjLzwqyPOzdAmJ,4th Street,Sevyn Streeter,4/28/15,album,2,
4Mnuf7WRsuslpcO0FF7Ft5,Before I Do,Sevyn Streeter,12/2/16,album,2,
3QpNG7nH0VRIeKmMz7lEi7,"Call Me Crazy, But...",Sevyn Streeter,12/3/13,album,2,
2Juc5ZtPO12kfODemGluRm,D4L (feat. The-Dream),Sevyn Streeter,10/14/16,album,2,
5wbdd612BCW7F96fhxLnDT,D4L (feat. The-Dream) [Remixes],Sevyn Streeter,1/13/17,album,1,duplicate
3EVJYlkxIH70z5Yf5ocLYi,Don't Kill The Fun (feat. Chris Brown) [Remixes],Sevyn Streeter,5/4/15,album,2,
57mDjnVIRoVjbJHfrJCfwT,Fallen (feat. Ty Dolla $ign & Cam Wallace),Sevyn Streeter,1/27/17,album,2,
3rnhvfgbXmDAcESeGp69Tx,Girl Disrupted,Sevyn Streeter,7/7/17,album,2,
3jumIpHSunp0uDZzFRRV9W,My Love For You,Sevyn Streeter,9/16/16,album,2,
6ystUOkYPKHU79cvbG5rfY,Prolly (feat. Gucci Mane),Sevyn Streeter,8/12/16,album,2,
5Mi8vSDmTyjL3yxsgUxrWm,Shoulda Been There Pt. 1,Sevyn Streeter,7/17/15,album,2,
2bg5JsMKHExGXt6WqtFwA1,Whatchusay,Sevyn Streeter,11/8/19,album,2,
1Fnp3rRv5OCuAcHLr3gt6P,Yernin,Sevyn Streeter,9/12/18,album,2,
5nPC6GZnlj0XRrrUDiyLcp,....Makes Love All Winter,"Sex All Summer, CJ Hilton, Salaam Remi",10/28/16,album,2,
3y9Rj2miG6blELWNt4u2aE,Gimme Love,"Seyi Shay, Teyana Taylor",12/2/19,album,1,duplicate
20IoJQMROWSIugerSJXU7C,Gimme Love (Remix),"Seyi Shay, Teyana Taylor",9/13/19,album,1,
0E9gxjvbiwWpAsg9gYr7PB,Advice,"SG Batman, Lud Foe",11/8/19,album,,
4O6EJLzqF9rba2hGYKGZ7V,Hood Hopera (Theatrica Biblica),Shabazz the Disciple,12/22/16,album,,
5wiXRjd2hunFvHPMSGuO2D,Red Hook's T.H.U.G Angel,Shabazz the Disciple,7/16/17,album,,
3XqZ5vdgOJ4WOvYpEtNwpN,The Book of Shabazz (Hidden Scrollz),Shabazz the Disciple,2003,album,,
3HkhhgoD93vjpsLJvD5UO8,The Vault (Hidden Safiyahz),Shabazz the Disciple,12/22/16,album,,
6DqyOxF5tuUwfYOHDNuVSQ,The Becoming of the Disciple,"Shabazz the Disciple, Sunz Of Man, Gravediggaz",12/22/16,album,,
2onlvCc6GECejTijbzeLo4,Boy Bye,Shareefa,10/20/17,album,,
4en8EM5nbjgdk2yVOTNHFq,Need A Boss (Edited Version),Shareefa,1/1/06,album,,
3I1Z8SFTSv47g9FjGyFqoP,Should I Stay?,Shareefa,1/1/10,album,,
09fbBHju3kdR3V8qYWLUA8,They Gon Learn,Shareefa,7/9/13,album,,
4eghzn0HdbWDIefP1eNBCU,Money Tribe (Tribal Riddim),"Shawn Storm, Scrufizzer",11/15/19,album,2,
5HhaOvCKk1rUfCS9AeLDwa,So Ill,Shawn Wigs,1/19/16,album,,
2MLis9HJiyudhUaPrRluqO,"Atlanta, GA (feat. Ludacris, The Dream and Gucci Mane)",Shawty Lo,4/27/10,album,,
3r2WF3PFN9CiVXQP35TO56,Bankhead Forever,Shawty Lo,7/2/11,album,,
6HDRGsMsy9CuSjGKxznPwG,Bowen Home Carlos,Shawty Lo,10/18/10,album,,
1Ju5uOiibZjhWXs7Qp6nET,"Dunn, Dunn",Shawty Lo,2/12/08,album,,
1hAmtAOighmH3GhSzlPYiY,I'm Da Man PT.3,Shawty Lo,10/18/10,album,,
6qI87X3WShtiolWCcfp7ZL,Rico,Shawty Lo,3/24/17,album,,
59ufCjp6Z4A84OcOvA4VTt,They Know [Dey Know],Shawty Lo,12/4/07,album,,
4Wb0H3uTBggI2wXnJinArW,Ain't Telling You,"Shawty Lo, Phace Baity",2/6/08,album,,
72GL4Ec1oLuVwP87qdYupd,Losing My Mind,Sheck Wes,7/18/19,album,,
15Id9Jrqab8IwHFirdrrLp,MUDBOY,Sheck Wes,10/5/18,album,,
5s126WWaDCpVNEM1phfgyL,Sadio Mane (YNWA),Sheck Wes,7/18/19,album,,
002fRwYQy7ZqPuVcj1R7W0,YKTS,Sheck Wes,10/31/19,album,,
20fYtXdoL9PGDr5KdhYPtm,After Taxes,Sheek Louch,11/8/05,album,,
5XeS1CKQlnxkNMhBjVQER4,"Beast Mode, Vol. 2",Sheek Louch,7/20/18,album,,
6kIeIj10K3Oxm5ZKIMKpMw,"Beast Mode, Vol. 3",Sheek Louch,5/17/19,album,,
1xoeKOWxjlYG57XvzRX8wP,DONNIE G: Don Gorilla,Sheek Louch,1/1/10,album,,
1UF7617fsOgEHo9HFSfZ6w,Extinction (Last Of A Dying Breed),Sheek Louch,11/25/08,album,,
3RSkqqLnC1VrsnzOXhxDGD,Good Good,Sheek Louch,5/3/19,album,,
23tTFNcbD6O3fzj9NBBAr1,"Gorillaween, Vol. 2",Sheek Louch,10/31/19,album,,
0dU6UwkiWinPdLdFucXhBC,Life on D-Block,Sheek Louch,8/18/15,album,,
6KHTE1D8OujL4PPb2EOLaq,New York Shit,Sheek Louch,5/16/19,album,,
5W1yKykiTXbJdAz6luh1hH,On That Shit,Sheek Louch,5/10/19,album,,
29twOodumxrUj1qDS41OLG,Silverback Gorilla,Sheek Louch,3/18/08,album,,
54EriDdozx9XO2qBGij387,Still A Wolf,Sheek Louch,2/23/10,album,,
2cTdDL2GedkG2gS6dyggvB,Walk Witt Me,Sheek Louch,9/16/03,album,,
4JdV2WNrx9tdZk3S0Qhpsd,Life on D-Block / Hard as Hell (2 for 1: Special Edition),"Sheek Louch, Hell Rell, Sheek Louch, Hell Rell",3/22/11,album,1,duplicate
14hX4TVbfWbJdHMSvRZW69,Life on D-Block & Hard as Hell (Deluxe Edition),"Sheek Louch, Hell Rell, Sheek Louch, Hell Rell",5/26/15,album,,
2cYhrR6670xQFyx1Lf474S,Watch Out (feat. Fetty Wap),"Shelow Shaq, Fetty Wap",11/1/19,album,,
3u0RTlpuV2WI1vaG0QiD1H,Godsville,"Show, KRS-One",2/15/11,album,2,
5b9YqGuKL9XgsR02VymXUr,Blood Bath (feat. Pressa),"Shy Glizzy, Pressa",10/25/19,album,,
5Gyv7KOoqYdpJ6Wa1jYpkV,All About Respect (feat. Odogg),Shyne,5/16/12,album,,
1pqhMajcmUDLxuq66Dm2hZ,Gangland,Shyne,5/22/16,album,,
2abIaJt3wQP60NBb26Zx3M,godfather buried alive,Shyne,1/1/04,album,,
0Qs9kg4ASDioJKuVVMdr8N,More Or Less,Shyne,1/1/04,album,,
3HjNR0QUTdQ5xPBp7ymw2N,Shyne,Shyne,2000,album,,
2ZftCcCZWb8jNhaS5Ecl0g,Too Late,Shyne,1/19/04,album,,
0ujHQ5WCLuKJQXOqXpGtpf,"LABRINTH, SIA & DIPLO PRESENT... LSD","Sia, Diplo, Labrinth",4/12/19,album,,
6fkw7U0M01P8D2PhfG8xDk,Aura,"Sichangi, Jean Deaux",8/10/19,album,2,
1VOT211krIvVC84LHFxUHx,Chase Me,"sid tipton, Timbaland",9/23/19,album,2,
2m2dJR8BLCD9mO38x8aLf8,Mutate (2k19 Festival Mix),"Sidney Samson, Lil Jon",3/8/19,album,1,
4esQRJHaiTQycN77tdw8fZ,Loud,"Silk City, GoldLink, Desiigner",8/2/18,album,,
3J1pcmaInkAchp9TNmHFUX,Andpoetry,"Sin, Shyne",6/22/18,album,,
5zUDvKAyEKkrhYLWJJWGPQ,Chasing Summer,SiR,8/30/19,album,,
5w27XydFTwAPV5GjsWya37,Hair Down (feat. Kendrick Lamar),SiR,8/8/19,album,,
2xN6GSmwvjc6QT0UiFTsip,HER,SiR,10/6/16,album,,
0ZroQbwXa65l6FNFNMpawN,Her Too,SiR,2/10/17,album,,
4iZmLJQOdUp7ccVSwBWKCb,John Redcorn - A COLORS SHOW,SiR,8/23/19,album,1,live
5GS2ijtoLy8kGiMKk1h5vz,Love You,SiR,6/10/15,album,,
5zdFKRmlSDwAMZ5NFVGbx9,November,SiR,1/19/18,album,,
4RmDIqdJ2mgmOuEvtnu8fl,Ooh Nah Nah (feat. Masego),SiR,1/23/17,album,,
59UQdPyhT2CSacgBKbyNV9,Seven Sundays,SiR,7/31/15,album,,
0Ffd7XCBBWcFHGgG3dtaes,Something Foreign (feat. ScHoolboy Q),SiR,11/29/17,album,,
53DwYJ4Myo25NDmI03hmNO,Something New (feat. Etta Bond),SiR,11/29/17,album,,
1TgeLVIOYMu2HY2ikv7cjI,W$ Boi,SiR,1/27/17,album,,
4kL3xYmuMUacpVZakawOuo,AfrikanDivas.,"Sir Froderick, Knxwledge",3/8/11,album,,
1X7jAdqgKeVCGl5vUi262M,Bag Emoji,Sir Michael Rocks,12/31/17,album,,
4wc88BZAbZGM5ZJc9h39jX,Banco,Sir Michael Rocks,7/29/14,album,,
5qeyrurwTalXH0HwFc6CCc,Broken Window of Opportunity,Sir Michael Rocks,1/17/20,album,,
2FISvxZYzm2FZqE4lAVfiT,Bull Market,Sir Michael Rocks,1/14/18,album,,
5nFKjC6qV9WCuiM2InsbNH,Daddy (feat. Shorty K) - Single,Sir Michael Rocks,12/9/14,album,,
6Y46ZLrazy4IogYdMkdfbn,Don't Play Me Repay Me,Sir Michael Rocks,3/7/18,album,,
4SU5u6FvXb7Vs5mgOwxHws,Funds & Access,Sir Michael Rocks,9/21/18,album,,
5l2aF2JWHyjqQpSkeg9WwT,I See,Sir Michael Rocks,4/4/18,album,,
6HWhKakQY6fao77dw1AXIN,Ice Skate,Sir Michael Rocks,1/14/20,album,,
4Mbi7C2Tvh2SVgZfIdz3iJ,Krillin In Yo Hood,Sir Michael Rocks,2/21/18,album,,
4xBwT5lZi7YIqAHPd98nLz,Lap Of Lux,Sir Michael Rocks,3/19/12,album,,
4Cb9oBcOI51Mo72mUdOPU1,Lap of Lux 1.5,Sir Michael Rocks,6/12/12,album,,
5KztL6EhoMGVN5GtTKtXO8,Part 2,Sir Michael Rocks,4/8/16,album,,
4xsbNlZmZ2GXIjUXbaTozs,Perfect,Sir Michael Rocks,8/21/15,album,,
5rSjo8xzw2Xz7uE1BnxsY4,Populair,Sir Michael Rocks,9/11/15,album,,
2HtsJ8XsLvnBFKSL3oHNul,Premier Politics,Sir Michael Rocks,8/1/11,album,,
61A71Z6YE2VD7u0hKCtNyC,The Rocks Report,Sir Michael Rocks,3/1/11,album,,
