artist_name,album_name,track_uri,track_name,feature,track_popularity,album_uri,artist,release_date,artist_uri
Lil Pump,Lil Pump,43ZyHQITOjhciSUUNPVRHc,Gucci Gang,"NA",16,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,3wyVrVrFCkukjdVIdirGVY
Lil Pump,Lil Pump,6ox6GMJt3WP2QghksDa6UO,Smoke My Dope (feat. Smokepurpp),Smokepurpp,16,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,3wyVrVrFCkukjdVIdirGVY
Lil Pump,Lil Pump,1iDPB2WNsGEWuKycQyDGn6,Crazy,"NA",16,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,3wyVrVrFCkukjdVIdirGVY
Lil Pump,Lil Pump,32zhF8yXc1lej5EcudJXp7,Back (feat. Lil Yachty),Lil Yachty,16,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,3wyVrVrFCkukjdVIdirGVY
Lil Pump,Lil Pump,1fEl5TPKRJAsuP6TqZ23hB,D Rose,"NA",16,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,3wyVrVrFCkukjdVIdirGVY
Lil Pump,Lil Pump,5hgV20vlhTYssC1lV23QTm,At the Door,"NA",16,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,3wyVrVrFCkukjdVIdirGVY
Lil Pump,Lil Pump,0cMnwk12QE2GIvKEkgTfpF,Youngest Flexer (feat. Gucci Mane),Gucci Mane,16,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,3wyVrVrFCkukjdVIdirGVY
Lil Pump,Lil Pump,4Bs3e4nbpa6bxNhuQfT6Ge,Foreign,"NA",16,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,3wyVrVrFCkukjdVIdirGVY
Lil Pump,Lil Pump,2GS2KrTRKQKeK4zYW4k9V2,Whitney (feat. Chief Keef),Chief Keef,16,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,3wyVrVrFCkukjdVIdirGVY
Lil Pump,Lil Pump,3uFmweGlFudKNiX13XFwFm,Molly,"NA",16,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,3wyVrVrFCkukjdVIdirGVY
Lil Pump,Lil Pump,1c5Lbn9mYwNYbnNiizw6D0,Iced Out (feat. 2 Chainz),2 Chainz,16,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,3wyVrVrFCkukjdVIdirGVY
Lil Pump,Lil Pump,1rsAFUCa6BVMgRQ3FCQQsi,Boss,"NA",16,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,3wyVrVrFCkukjdVIdirGVY
Lil Pump,Lil Pump,2hJWZvTw4QVBwC14ZNs1Ib,Flex Like Ouu,"NA",16,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,3wyVrVrFCkukjdVIdirGVY
Lil Pump,Lil Pump,3hetjoHGSHrFeEcBNcOy7p,Pinky Ring (feat. Smokepurpp & Rick Ross),"Smokepurpp, Rick Ross",16,2VVvm4zJlUQm9XmBCvGN6z,Lil Pump,2017-10-06,3wyVrVrFCkukjdVIdirGVY
Lil Ugly Mane,Songs That People Emailed Me About Asking Why I Hadn't Put Them on Streaming Platforms,7juD28o3qy9EFFmpLcnhi9,Polo Right - Suicide Alps Forever Re-Edit,"NA",16,5zHx5hj3bxfcN9f9VIdGaN,Lil Ugly Mane,2019-09-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Songs That People Emailed Me About Asking Why I Hadn't Put Them on Streaming Platforms,3RcseMOYrTaIbewnAxUk8m,Magic Potty Baby Bitch,"NA",16,5zHx5hj3bxfcN9f9VIdGaN,Lil Ugly Mane,2019-09-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Songs That People Emailed Me About Asking Why I Hadn't Put Them on Streaming Platforms,4lhDXWqxOan6hSmJSDTJgv,Bust a Sag,"NA",16,5zHx5hj3bxfcN9f9VIdGaN,Lil Ugly Mane,2019-09-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Songs That People Emailed Me About Asking Why I Hadn't Put Them on Streaming Platforms,2qGIXomBtaasEMNNRtAGVK,Cakey Cakey,"NA",16,5zHx5hj3bxfcN9f9VIdGaN,Lil Ugly Mane,2019-09-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Songs That People Emailed Me About Asking Why I Hadn't Put Them on Streaming Platforms,6qdWi0h4IybYOsNVkR6GLJ,U Ain't from My Hood,"NA",16,5zHx5hj3bxfcN9f9VIdGaN,Lil Ugly Mane,2019-09-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Songs That People Emailed Me About Asking Why I Hadn't Put Them on Streaming Platforms,5hpVewhJjWyNBpg5hIYUBb,U Ain't from My Hood - Ahnnu Version,"NA",16,5zHx5hj3bxfcN9f9VIdGaN,Lil Ugly Mane,2019-09-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Songs That People Emailed Me About Asking Why I Hadn't Put Them on Streaming Platforms,6RrCOHa6jrNzxcDpx7B2Cr,Passion Sceptre/Dert Mystery,"NA",16,5zHx5hj3bxfcN9f9VIdGaN,Lil Ugly Mane,2019-09-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Songs That People Emailed Me About Asking Why I Hadn't Put Them on Streaming Platforms,1dHDRrKJmHgN6w5UGGXDle,Hideous Disfigurements,"NA",16,5zHx5hj3bxfcN9f9VIdGaN,Lil Ugly Mane,2019-09-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Oblivion Access,4CthNm72pU65lTFSU8xAZB,Ejaculated Poisoned Wrench,"NA",16,6mueTLPXfvXjl61ymHHwY8,Lil Ugly Mane,2015-12-18,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Oblivion Access,14ktfS9KElRJrRTiegpVEj,Columns,"NA",16,6mueTLPXfvXjl61ymHHwY8,Lil Ugly Mane,2015-12-18,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Oblivion Access,0bt0B3IIstZLFfFmNgu2Aa,Grave Within a Grave,"NA",16,6mueTLPXfvXjl61ymHHwY8,Lil Ugly Mane,2015-12-18,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Oblivion Access,6RsjGetWQhTxopbdUX2hmp,Opposite Lanes,"NA",16,6mueTLPXfvXjl61ymHHwY8,Lil Ugly Mane,2015-12-18,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Oblivion Access,00sWbC0UVmFd0x0q3alDnK,Achilles Foot,"NA",16,6mueTLPXfvXjl61ymHHwY8,Lil Ugly Mane,2015-12-18,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Oblivion Access,0GCQ6uV8CxB5G70w7FQslj,Collapse and Appear,"NA",16,6mueTLPXfvXjl61ymHHwY8,Lil Ugly Mane,2015-12-18,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Oblivion Access,0MARvF1Etz34qm3BUTTbDE,Leonard's Lake,"NA",16,6mueTLPXfvXjl61ymHHwY8,Lil Ugly Mane,2015-12-18,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Oblivion Access,5qtr4tR66e8mYUD3XZC5tl,Warmest Flag,"NA",16,6mueTLPXfvXjl61ymHHwY8,Lil Ugly Mane,2015-12-18,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Oblivion Access,0j6MQmjNwcG3V0R3pgMugk,Persistence,"NA",16,6mueTLPXfvXjl61ymHHwY8,Lil Ugly Mane,2015-12-18,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Oblivion Access,44lBmdHVSJi4hKhnEvIccg,Drain Counter,"NA",16,6mueTLPXfvXjl61ymHHwY8,Lil Ugly Mane,2015-12-18,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Oblivion Access,35RbhN1Cf8MDGqmZwUoDlv,Slugs,"NA",16,6mueTLPXfvXjl61ymHHwY8,Lil Ugly Mane,2015-12-18,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Oblivion Access,0BwPGHM4iHlBQpWv0zM8Vl,Compliance,"NA",16,6mueTLPXfvXjl61ymHHwY8,Lil Ugly Mane,2015-12-18,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Oblivion Access,2ee37v2pYxNWJu33FVSphD,Intent and Purulent Discharge,"NA",16,6mueTLPXfvXjl61ymHHwY8,Lil Ugly Mane,2015-12-18,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,48XnerfGKegkfUHeKvxpxG,Mista Thug Isolation (12th Movement),"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,521qLebnOvsIOtJKhQvGmi,Serious Shit,"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,3eUIfBThATs3XeoJ1PVLMx,Maniac Drug Dealer III,"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,5Y0yhS2iHkuy7ydvYjOAqb,Radiation (Lung Pollution) [feat.Supasortahuman],SupaSortahuman,16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,1wDhMVcuIotqLUOq5mkyIp,Slick Rick,"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,26NGPueEaeMC2zB10m7pcA,Wishmaster,"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,0BtVGb6pO0lRlP05BPzdxg,Alone and Suffering (Interlude),"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,7w5v9fMqXKopwJPtmM0RQB,Bitch I'm Lugubrious,"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,1LtUQEcqGcoRRBT4XCpNM6,Cup Fulla Beetlejuice,"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,193Hh2S4gQfZX4aIasTYV8,Breeze Em Out,"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,6wQqg3GVAU0pai8bpgLWAk,Hoeish Ass Bitch,"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,46zoFou1cP9sjZBFR07e1d,Mona Lisa Overdrive,"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,7E6GfNEX3RCq26vzS0PBly,Twistin,Denzel Curry,16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,08aZqzV2UUsuEeOXX80g6S,No Slack in My Mack,"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,6RMc4FszPnI3lgCuzXdarJ,Lookin 4 Tha Suckin,"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,5PZcJi7DDJs9NhZugIb6iI,Lean Got Me Fucked Up,"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,0p0YxDOLc80Xfi5aXoj6xx,Throw Dem Gunz,"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Mista Thug Isolation,2RnuhGKB97iAZIe7XzCpyf,Last Breath (Outroduction),"NA",16,6VNXIYzXocTyZMNDLG88Gb,Lil Ugly Mane,2012-02-11,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Playaz Circle,7LaDSYEwQFDdCmxwmICQfk,Fo Trax Ntro,"NA",16,6jTdFctvoG5GkE619VgIy4,Lil Ugly Mane,2011-02-01,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Playaz Circle,1XRptTwrykZq4eP8CtCXoK,Fucking What You Claim,"NA",16,6jTdFctvoG5GkE619VgIy4,Lil Ugly Mane,2011-02-01,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Playaz Circle,4YiXrYkToGuw5C47ZKV4en,Graveyard Ho,"NA",16,6jTdFctvoG5GkE619VgIy4,Lil Ugly Mane,2011-02-01,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Playaz Circle,2ZikJDusl5cyjQtoF8z15m,Mask on My Fucking Face,"NA",16,6jTdFctvoG5GkE619VgIy4,Lil Ugly Mane,2011-02-01,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Playaz Circle,0TN2ymOWMEIxqNOjiT2hwM,Tell Dem Boyz Ima Skeleton,"NA",16,6jTdFctvoG5GkE619VgIy4,Lil Ugly Mane,2011-02-01,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Playaz Circle,01ONsR5nVdcdnst8mHqqMK,Psycho Shit,"NA",16,6jTdFctvoG5GkE619VgIy4,Lil Ugly Mane,2011-02-01,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Playaz Circle,1mquCLRNl7pjqP69xST8DC,Playaz Circle,"NA",16,6jTdFctvoG5GkE619VgIy4,Lil Ugly Mane,2011-02-01,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Playaz Circle,7KsNq1QpmUW62yzpdf8cVF,Kidnap a Sucka (Tha Setup),"NA",16,6jTdFctvoG5GkE619VgIy4,Lil Ugly Mane,2011-02-01,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Playaz Circle,5VrkAo9NpTH6mEuSOW9ns0,Duckin' in Tha Kut,"NA",16,6jTdFctvoG5GkE619VgIy4,Lil Ugly Mane,2011-02-01,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Playaz Circle,5KIPM2UcKinr1om4P2t2lx,Chicken Daddy,"NA",16,6jTdFctvoG5GkE619VgIy4,Lil Ugly Mane,2011-02-01,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Playaz Circle,5c36CldAY9qcVMPYcCmKHI,Pay Wutcha Weigh,"NA",16,6jTdFctvoG5GkE619VgIy4,Lil Ugly Mane,2011-02-01,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Playaz Circle,3QzkQgsv7mkEKUWuKIRk8R,Puttin' It Down 4 My Hood,"NA",16,6jTdFctvoG5GkE619VgIy4,Lil Ugly Mane,2011-02-01,2gPLG9mGaU67woC5L0luYA
Lil Ugly Mane,Playaz Circle,6jpgZEeHnMY6ra4tlLQTWp,All Yall Dat Don't Know (Outro),"NA",16,6jTdFctvoG5GkE619VgIy4,Lil Ugly Mane,2011-02-01,2gPLG9mGaU67woC5L0luYA
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),1DZx0LEctNXUHQ9VQFKlgl,Two®,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),6fWcHP8ce2glR9MEUZE7Cs,444+222,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),5evSAk9q0l3TfF5dYDwDBO,Sauce It Up,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),7284Lm1fMEABEFBrtMgUWR,No Sleep Leak,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),2YQLTpUSFCQo9FEe29YPYs,The Way Life Goes (feat. Oh Wonder),Oh Wonder,16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),0DZ9wBfMCH17odOgdTmNlB,For Real,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),3ozS5DsfzFfrlgZpxEMjb0,Feelings Mutual,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),2BUXjDhEuVLvEzFI6tabOF,Neon Guts (feat. Pharrell Williams),Pharrell Williams,16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),0QsHgUWosVmZS49Hrsv5xC,Early 20 Rager,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),0RyWaVjR8Mi4Qx9J3IiiqF,UnFazed (feat. The Weeknd),The Weeknd,16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),6e4uygu304YYNYAeISlPgO,Pretty Mami,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),6jeSBflg8OBRZJchEbKSlV,How to Talk,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),6nxvVPzS7gnyDthFNvTSxn,X,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),6GLujG5wXuXyPjknUFOQVK,Malfunction,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),0cGPqSBtm0UJLo1HCziww9,Dark Queen,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),3EWaR09H3TkRgaLTIheYFr,XO Tour Llif3,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),77V8N0imMUga8hUL0gxXHT,Skir Skirr,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),2PLGsORkOCdEI3jTSyO2Id,Loaded,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),77nc8grWapJTpC7Evz2her,Diamonds All on My Wrist,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage 2 (Deluxe),0uxSUdBrJy9Un0EYoBowng,20 Min,"NA",16,0zicd2mBV8HTzSubByj4vP,Lil Uzi Vert,2017-11-17,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,The Perfect LUV Tape,4IWGnyOHDrVZEtPWfs4s7q,Do What I Want,"NA",16,6LX75kNicFqjjiAOeZgN67,Lil Uzi Vert,2016-08-10,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,The Perfect LUV Tape,0gqfvyewE2Sh8TwKBFajCF,Of Course We Ghetto Flowers (feat. Playboi Carti & Offset),"Playboi Carti, Offset",16,6LX75kNicFqjjiAOeZgN67,Lil Uzi Vert,2016-08-10,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,The Perfect LUV Tape,53iTGmEL4uwHlqUvuKcrQe,Original Uzi (4 of Us),"NA",16,6LX75kNicFqjjiAOeZgN67,Lil Uzi Vert,2016-08-10,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,The Perfect LUV Tape,7A1Heow9lN9CIuuJzJ6MDP,Money Mitch,"NA",16,6LX75kNicFqjjiAOeZgN67,Lil Uzi Vert,2016-08-10,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,The Perfect LUV Tape,0VYhxVxH9ijmdHUKsON9Bk,SideLine Watching (Hold Up),"NA",16,6LX75kNicFqjjiAOeZgN67,Lil Uzi Vert,2016-08-10,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,The Perfect LUV Tape,5wyrQLBbmKdxY6yLNdienj,I Can Drive,"NA",16,6LX75kNicFqjjiAOeZgN67,Lil Uzi Vert,2016-08-10,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,The Perfect LUV Tape,5MUvVmyKD6bBY0XDeWZjJJ,You're Lost,"NA",16,6LX75kNicFqjjiAOeZgN67,Lil Uzi Vert,2016-08-10,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,The Perfect LUV Tape,4uhvMW7ly7tJil31YYscAN,Erase Your Social,"NA",16,6LX75kNicFqjjiAOeZgN67,Lil Uzi Vert,2016-08-10,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,The Perfect LUV Tape,2Wc5No77rhsfW2mB9LzXB3,Ronda (Winners),"NA",16,6LX75kNicFqjjiAOeZgN67,Lil Uzi Vert,2016-08-10,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,The Perfect LUV Tape,6j0teRL3WdExzqmy334sh5,Seven Million (feat. Future),Future,16,6LX75kNicFqjjiAOeZgN67,Lil Uzi Vert,2016-08-10,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Lil Uzi Vert vs. The World,1MNdfH2KC5LdEde3JPJ513,Canadian Goose,"NA",16,7mgdTKTCdfnLoa1HXHvLYM,Lil Uzi Vert,2016-05-27,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Lil Uzi Vert vs. The World,69M9QCMsCQ5MLsw7BBW0rL,Hi Roller,"NA",16,7mgdTKTCdfnLoa1HXHvLYM,Lil Uzi Vert,2016-05-27,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Lil Uzi Vert vs. The World,0B8QzDH7YWih85V5SEMnyJ,Money Longer,"NA",16,7mgdTKTCdfnLoa1HXHvLYM,Lil Uzi Vert,2016-05-27,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Lil Uzi Vert vs. The World,3aJ66zarLOVW4o2nPDxg0g,Grab the Wheel,"NA",16,7mgdTKTCdfnLoa1HXHvLYM,Lil Uzi Vert,2016-05-27,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Lil Uzi Vert vs. The World,2ANLarE8yHVsLWW21nj79M,You Was Right,"NA",16,7mgdTKTCdfnLoa1HXHvLYM,Lil Uzi Vert,2016-05-27,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Lil Uzi Vert vs. The World,6Q1NPLtp9IzcXmCutp3Qmo,Baby Are You Home,"NA",16,7mgdTKTCdfnLoa1HXHvLYM,Lil Uzi Vert,2016-05-27,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Lil Uzi Vert vs. The World,1gGsNNUfvVMOv4llVMg8Vg,Ps & Qs,"NA",16,7mgdTKTCdfnLoa1HXHvLYM,Lil Uzi Vert,2016-05-27,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Lil Uzi Vert vs. The World,6FfyYWFEk4zd7CgvjBa2ZK,Team Rocket,"NA",16,7mgdTKTCdfnLoa1HXHvLYM,Lil Uzi Vert,2016-05-27,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Lil Uzi Vert vs. The World,7egGWCqoxtAuo7QgsWw3tm,Scott and Ramona,"NA",16,7mgdTKTCdfnLoa1HXHvLYM,Lil Uzi Vert,2016-05-27,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage,6EFryfyWOobzFCBDB9qbrz,Safe House,"NA",16,5WrbKW1nRN4vSsu70uizxX,Lil Uzi Vert,2015-12-18,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage,0Ux97Dqx5amaRrDvHbEfjm,Banned from TV,"NA",16,5WrbKW1nRN4vSsu70uizxX,Lil Uzi Vert,2015-12-18,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage,2sO7QVPRKEPyY5RcG3N6Ic,Super Saiyan,"NA",16,5WrbKW1nRN4vSsu70uizxX,Lil Uzi Vert,2015-12-18,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage,4v1P7JCjehbg5TmLQo2mFy,7AM,"NA",16,5WrbKW1nRN4vSsu70uizxX,Lil Uzi Vert,2015-12-18,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage,2QBxdLNImwEDJCzI0Yzeka,Yamborghini Dream (feat. Young Thug),Young Thug,16,5WrbKW1nRN4vSsu70uizxX,Lil Uzi Vert,2015-12-18,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage,58lknB6kkfcDjMpCfx7rLH,Right Now,"NA",16,5WrbKW1nRN4vSsu70uizxX,Lil Uzi Vert,2015-12-18,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage,55Q46o5adtSobImSKrrlqW,Top,"NA",16,5WrbKW1nRN4vSsu70uizxX,Lil Uzi Vert,2015-12-18,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage,2DynJ2cNsW35sTJCaRcb70,All My Chains,"NA",16,5WrbKW1nRN4vSsu70uizxX,Lil Uzi Vert,2015-12-18,4O15NlyKLIASxsJ0PrXPfz
Lil Uzi Vert,Luv Is Rage,63z7NQignNUAp6zWQVip4J,Belly,"NA",16,5WrbKW1nRN4vSsu70uizxX,Lil Uzi Vert,2015-12-18,4O15NlyKLIASxsJ0PrXPfz
